鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
永和區,建物,新北市永和區文化路192巷4弄1~30號,0.0,住,,,1050111,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690823,156.48,4,2,2,有,無,無,27000,173,,0.0,0,,RPUOMLMJKHLFFHF68CC
永和區,建物,新北市永和區永貞路360巷1~30號,0.0,商,,,1050120,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901127,98.55,3,2,2,有,有,無,24000,244,,0.0,0,,RPQPMLMJKHLFFHF38CC
永和區,房地(土地+建物)+車位,新北市永和區仁愛路91~120號,22.08,住,,,1041231,土地1建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021008,241.07999999999998,4,2,3,有,有,無,55000,228,坡道平面,35.99,0,,RPRPMLMJKHLFFHF48CC
中和區,房地(土地+建物)+車位,新北市中和區忠孝街2巷1~30號,29.57,住,,,1041231,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990713,238.32,4,2,2,有,有,無,41000,172,坡道平面,24.49,0,,RPSPMLMJKHLFFHF58CC
永和區,房地(土地+建物)+車位,新北市永和區中正路465巷1~30號,17.29,住,,,1050106,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,0991018,102.81,2,2,1,有,有,無,27000,263,升降機械,15.81,0,,RPXPMLMJKHLFFHF09CC
中和區,建物,新北市中和區圓通路299巷1~30號,0.0,,,,1050129,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961026,124.65,2,2,2,有,有,無,29000,233,,0.0,0,,RPRQMLMJKHLFFHF58CC
永和區,房地(土地+建物)+車位,新北市永和區保生路1~30號,46.51,商,,,1050122,土地2建物1車位1,十六層,23,辦公商業大樓,商業用,鋼骨混凝土造,0810320,369.44,4,1,2,有,有,無,97500,264,坡道平面,36.44,0,1.有分A.B戶(此物件為A戶)2.有2.5個月為裝潢期免租金,RPORMLMJKHLFFHF38CC
三重區,建物,新北市三重區重陽路四段121~150號,0.0,,,,1050129,土地0建物1車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,0821110,220.85999999999999,0,0,0,無,無,無,40000,181,,0.0,0,,RPOQMLMJKHLFFGF18CC
三重區,建物,新北市三重區重陽路四段121~150號,0.0,,,,1050129,土地0建物1車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,0821110,253.64000000000001,0,0,0,無,有,無,45000,177,,0.0,0,,RPPQMLMJKHLFFGF28CC
新店區,房地(土地+建物)+車位,新北市新店區中正路481~510號,0.0,工,,,1050115,土地0建物1車位1,七層,7,廠辦,工業用,鋼筋混凝土造,0771119,387.47,0,0,0,無,有,無,76050,196,坡道平面,0.0,0,,RPPNMLMJKHLFFCF57CC
新店區,房地(土地+建物)+車位,新北市新店區民權路31~60號,0.0,工,,,1050114,土地0建物1車位3,九層,10,廠辦,工業用,鋼筋混凝土造,0780712,1207.23,0,0,0,無,有,無,292136,242,坡道平面,0.0,0,,RPRNMLMJKHLFFCF77CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段391~420號,17.18,住,,,1050112,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,91.38000000000001,2,2,1,有,有,有,15000,164,坡道平面,34.31,0,,RPOOMLMJKHLFFEF77CC
淡水區,建物,新北市淡水區新春街181~210號,0.0,其他,,,1050124,土地0建物1車位0,二十四層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.730000000000004,0,1,1,有,有,有,9000,216,,0.0,0,,RPROMLMJKHLFFEF08CC
林口區,房地(土地+建物)+車位,新北市林口區南勢五街1~30號,36.32,住,,,1050121,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1030612,162.13,3,2,2,有,有,無,26500,163,坡道平面,36.16,0,,RPWOMLMJKHLFFBF28CC
板橋區,建物,新北市板橋區文化路一段331~360號,0.0,住,,,1050123,土地0建物1車位0,三十四層,40,套房(1房1廳1衛),住家用,見其他登記事項,0990715,42.5,1,1,1,有,有,有,18000,424,,0.0,0,,RPVPMLMJKHLFFAF18CC
土城區,建物,新北市土城區學府路一段143巷1~30號,0.0,商,,,1050202,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0701128,95.96,0,1,1,有,無,無,33000,344,,0.0,0,,RPRPMLNJKHLFFAF87CC
汐止區,房地(土地+建物),新北市汐止區大同路二段211~240號,0.0,住,,,1050202,土地2建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850710,111.51,3,2,2,有,有,無,17000,152,,0.0,0,,RPXNMLNJKHLFFDF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段1~30號,33.96,住,,,1050201,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040907,158.25,3,2,2,有,有,無,18000,114,坡道平面,29.46,0,,RPTOMLNJKHLFFEF38CC
蘆洲區,建物,新北市蘆洲區長榮路241~270號,0.0,商,,,1050106,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0931224,97.98,0,0,0,無,無,無,75000,765,,0.0,0,,RPTNMLNJKHLFFGF48CC
中和區,建物,新北市中和區中正路841~870號,0.0,其他,,,1050111,土地0建物1車位0,十四層,17,廠辦,見其他登記事項,見其他登記事項,0890930,381.17,0,0,0,無,有,無,80710,212,,0.0,0,,RPQOMLNJKHLFFHF38CC
中和區,建物,新北市中和區中正路871~900號,0.0,其他,,,1050114,土地0建物1車位0,十二層,17,廠辦,見其他登記事項,鋼筋混凝土造,0910617,250.94,0,0,0,無,有,無,55422,221,,0.0,0,,RPROMLNJKHLFFHF48CC
中和區,建物,新北市中和區中正路751~780號,0.0,工,,,1050121,土地0建物1車位0,五層,7,廠辦,工業用,鋼筋混凝土造,0780509,446.04999999999995,0,0,0,無,有,無,73800,165,,0.0,0,,RPTOMLNJKHLFFHF68CC
板橋區,房地(土地+建物),新北市板橋區金門街369巷57弄1~30號,26.28,住,,,1041024,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860112,93.13,3,2,2,有,無,有,12000,129,,0.0,0,,RPQOMLNJKHLFFAF87EC
深坑區,房地(土地+建物),新北市深坑區文化街31~60號,17.62,住,,,1050106,土地2建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0831104,102.63,0,0,0,無,無,無,32000,312,,0.0,0,,RPOPMLNJKHLFFCF87DC
三峽區,房地(土地+建物)+車位,新北市三峽區學府路121~150號,21.46,住,,,1050201,土地1建物1車位1,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980420,174.87,0,0,0,無,有,無,47500,272,坡道平面,15.25,0,,RPROMLNJKHLFFIF58CC
樹林區,房地(土地+建物),新北市樹林區西圳街一段91~120號,538.0,,一般農業區,丁種建築用地,1050201,土地1建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,見其他登記事項,1000131,1149.0,0,0,0,無,無,無,180000,157,,0.0,0,,RPOPMLNJKHLFFIF38CC
汐止區,房地(土地+建物),新北市汐止區明峰街297巷5弄1~30號,36.13,住,,,1050127,土地1建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811202,241.21,3,2,2,有,無,無,38000,158,,0.0,0,,RPVPMLOJKHLFFDF78DC
中和區,車位,新北市中和區中山路二段211~240號,0.0,住,,,1050106,土地0建物0車位1,,19,其他,見其他登記事項,鋼筋混凝土造,0871120,47.75,0,0,0,有,有,無,4000,,坡道平面,47.75,4000,,RPTNMLOJKHLFFHF68CC
中和區,車位,新北市中和區中山路二段211~240號,0.0,住,,,1050106,土地0建物0車位1,,19,其他,見其他登記事項,鋼筋混凝土造,0871120,47.75,0,0,0,有,有,無,4000,,坡道平面,47.75,4000,,RPUNMLOJKHLFFHF78CC
中和區,車位,新北市中和區中山路二段211~240號,0.0,住,,,1050106,土地0建物0車位1,,19,其他,見其他登記事項,鋼筋混凝土造,0871120,47.75,0,0,0,有,有,無,4000,,坡道平面,47.75,4000,,RPVNMLOJKHLFFHF88CC
中和區,車位,新北市中和區中山路二段211~240號,0.0,住,,,1050106,土地0建物0車位1,,19,其他,見其他登記事項,鋼筋混凝土造,0871120,47.75,0,0,0,有,有,無,4000,,坡道平面,47.75,4000,,RPXNMLOJKHLFFHF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區新春街121~150號,59.82,住,,,1050201,土地1建物1車位2,一層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030423,342.73,1,1,1,有,有,無,80000,233,坡道平面,16.16,0,,RPRQMLOJKHLFFEF48CC
淡水區,房地(土地+建物),新北市淡水區新民街1~30號,21.8,住,,,1050106,土地1建物1車位0,地下一層,23,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0811125,135.49,0,0,0,無,有,無,10250,76,,0.0,0,,RPTQMLOJKHLFFEF68CC
汐止區,房地(土地+建物),新北市汐止區新臺五路一段61~90號,6.22,工,,,1050202,土地1建物1車位0,五層,21,廠辦,工商用,鋼造,0830330,89.64999999999999,0,0,0,無,有,無,17122,191,,0.0,0,,RPWOMLOJKHLFFDF68CC
板橋區,房地(土地+建物),新北市板橋區漢生東路151~180號,19.73,住,,,1050204,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780518,110.14,3,2,2,有,無,無,20980,190,,0.0,0,,RPPOMLOJKHLFFAF67CC
土城區,房地(土地+建物),新北市土城區學享街31~60號,6.71,住,,,1050202,土地1建物1車位0,六層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971111,43.36,0,0,0,無,無,有,13500,311,,0.0,0,,RPSOMLOJKHLFFAF97CC
新莊區,房地(土地+建物),新北市新莊區中正路803巷1~30號,21.33,工,,,1050105,土地1建物1車位0,見其他登記事項,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830526,149.63,3,2,2,有,有,無,20000,134,,0.0,0,,RPRQMLOJKHLFFBF18CC
新莊區,建物,新北市新莊區思源路230巷31~60號,0.0,住,,,1050124,土地0建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020201,186.4,3,2,2,有,有,有,25000,134,升降平面,24.21,0,,RPWQMLOJKHLFFBF68CC
板橋區,建物,新北市板橋區漢生東路241~270號,0.0,其他,,,1050130,土地0建物1車位0,二十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980724,107.88,2,1,1,有,有,有,38000,352,,0.0,0,,RPWOMLPJKHLFFAF48CC
淡水區,房地(土地+建物),新北市淡水區中山路151~180號,58.54,住,,,1050128,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811126,66.7,0,0,1,有,有,有,15000,225,,0.0,0,租金內含管理費,RPVNMLPJKHLFFEF68CC
淡水區,房地(土地+建物),新北市淡水區中正東路一段21巷1~30號,38.85,住,,,1050127,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780717,115.6,3,2,2,有,無,有,13000,112,,0.0,0,,RPWNMLPJKHLFFEF78CC
淡水區,房地(土地+建物)+車位,新北市淡水區鄧公路1~30號,27.5,住,,,1050213,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890728,108.69,3,2,2,有,有,有,23000,212,坡道平面,41.74,0,,RPSOMLPKKHLFFEF58CC
汐止區,房地(土地+建物),新北市汐止區大同路二段184巷1~30號,11.88,住,,,1050214,土地2建物1車位0,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,90.82,2,2,1,有,有,有,16500,182,,0.0,0,,RPQNMLPKKHLFFDF18CC
汐止區,房地(土地+建物),新北市汐止區大同路二段211~240號,0.0,其他,,,1050214,土地2建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850710,75.31,2,2,1,有,有,無,11000,146,,0.0,0,,RPRNMLPKKHLFFDF28CC
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路100巷1~30號,11.54,商,,,1050103,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931021,129.53,3,2,2,有,有,有,22000,170,坡道平面,0.0,0,,RPXOMLPKKHLFFBF78CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段361~390號,12.09,商,,,1050129,土地1建物1車位2,一層,17,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960817,121.3,0,0,0,無,有,無,35000,289,坡道機械,34.76,0,,RPTNMLQKKHLFFBF38CC
林口區,房地(土地+建物)+車位,新北市林口區忠孝路391~420號,172.66,住,,,1050119,土地1建物1車位5,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030901,741.12,0,0,0,無,有,無,210000,283,坡道平面,171.45,0,,RPUNMLQKKHLFFBF48CC
五股區,房地(土地+建物)+車位,新北市五股區芳洲七路1~30號,13.96,住,,,1050119,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040820,103.78999999999999,2,2,1,有,有,有,17000,164,坡道平面,26.49,0,,RPVNMLQKKHLFFBF58CC
新莊區,房地(土地+建物)+車位,新北市新莊區榮華路二段61~90號,4.79,住,,,1041230,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040601,78.22999999999999,2,2,1,有,有,有,20000,256,坡道平面,17.09,0,,RPPOMLQKKHLFFBF08CC
新莊區,建物,新北市新莊區萬安街1~30號,0.0,住,,,1050122,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970418,54.0,1,1,1,有,有,有,12000,222,,0.0,0,,RPQPMLQKKHLFFBF28CC
新莊區,房地(土地+建物),新北市新莊區化成路190巷1~30號,39.49,工,,,1050120,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0720525,110.25,1,1,1,有,無,無,15000,136,,0.0,0,,RPRPMLQKKHLFFBF38CC
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.6,住,,,1050123,土地1建物1車位0,二十五層,40,套房(1房1廳1衛),住家用,見其他登記事項,0990715,50.730000000000004,1,1,1,有,有,有,20000,394,,0.0,0,租金含管理費。,RPOOMLQKKHLFFAF87CC
板橋區,房地(土地+建物),新北市板橋區文化路二段182巷3弄31~60號,11.16,商,,,1050124,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030129,116.51,2,2,1,有,有,有,55000,472,,0.0,0,租金含管理費。,RPPOMLQKKHLFFAF97CC
板橋區,房地(土地+建物),新北市板橋區文化路二段182巷3弄31~60號,9.09,商,,,1050118,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030129,94.05000000000001,2,2,1,有,有,有,32000,340,,0.0,0,租金含管理費。,RPQOMLQKKHLFFAF08CC
土城區,建物,新北市土城區中州路30巷1~30號,0.0,住,,,1050123,土地0建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020503,129.31,4,2,2,有,有,有,23000,178,,0.0,0,,RPRPMLQKKHLFFAF28CC
新店區,房地(土地+建物),新北市新店區北新路三段181~210號,168.36,工,,,1041208,土地1建物1車位0,五層,15,辦公商業大樓,見其他登記事項,見其他登記事項,0910523,417.07,0,0,0,無,無,無,148600,356,,0.0,0,,RPUNMLQKKHLFFCF58CC
新店區,房地(土地+建物)+車位,新北市新店區禾豐二路31~60號,243.46,住,,,1050128,土地1建物1車位1,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870102,121.55,4,2,3,有,有,無,21000,173,坡道平面,37.08,0,,RPOOMLQKKHLFFCF08CC
永和區,建物,新北市永和區豫溪街121~150號,0.0,住,,,1050121,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661125,105.86,3,2,2,有,無,有,30000,283,,0.0,0,,RPUNMLQKKHLFFHF09CC
中和區,房地(土地+建物),新北市中和區捷運路31~60號,10.82,其他,,,1050118,土地1建物1車位0,十九層,19,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1000415,59.25,1,1,1,有,有,有,22000,371,,0.0,0,租金含管理費。,RPVNMLQKKHLFFHF56CC
三峽區,房地(土地+建物),新北市三峽區大學路121~150號,37.42,住,,,1050127,土地1建物1車位0,一層,6,店面(店鋪),見其他登記事項,鋼筋混凝土造,0931210,117.11,0,0,0,無,有,無,55000,470,,0.0,0,,RPOOMLQKKHLFFIF68CC
新店區,房地(土地+建物),新北市新店區中央路151~180號,8.32,其他,,,1041015,土地1建物1車位0,七層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011114,46.05,1,1,1,有,無,有,20000,434,,0.0,0,,RPROMLQKKHLFFCF58EC
永和區,車位,新北市永和區保生路24至31~60號,0.0,,,,1041229,土地0建物0車位1,,25,其他,停車空間,鋼筋混凝土造,0850322,40.96,0,0,0,有,有,無,4167,,坡道平面,40.96,4167,,RPPOMLRKKHLFFHF98EC
中和區,建物,新北市中和區中山路二段340巷1~30號,0.0,工,,,1041211,土地0建物1車位0,一層,3,工廠,見其他登記事項,鋼筋混凝土造,0770113,181.0,0,0,0,無,無,無,45455,,,0.0,0,,RPSOMLRKKHLFFHF66EC
汐止區,建物,新北市汐止區中興路31~60號,0.0,工,,,1050201,土地0建物1車位1,七層,8,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780606,332.05,0,0,0,無,無,無,50000,151,其他,0.0,0,,RPRNMLRKKHLFFDF58DC
土城區,建物,新北市土城區裕民路55巷21弄1~30號,23.4,住,,,1050203,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0740710,94.99,3,1,2,有,無,無,30650,323,,0.0,0,,RPVNMLRKKHLFFAF78EC
新店區,房地(土地+建物),新北市新店區安民街181~210號,18.14,住,,,1050126,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890302,110.63,3,2,2,有,有,無,18500,167,,0.0,0,,RPSNMLRKKHLFFCF58DC
淡水區,房地(土地+建物),新北市淡水區民生路151~180號,15.22,住,,,1050215,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,88.62,2,2,1,有,有,有,16000,181,,0.0,0,,RPQQMLRKKHLFFEF78CC
汐止區,房地(土地+建物)+車位,新北市汐止區大同路一段181~210號,19.02,工,,,1050118,土地1建物1車位1,十二層,14,廠辦,工業用,鋼筋混凝土造,0830115,180.89,0,0,0,無,有,無,35000,193,坡道平面,0.0,0,,RPPPMLRKKHLFFDF48CC
汐止區,房地(土地+建物),新北市汐止區大同路一段151~180號,31.9,工,,,1050216,土地2建物2車位0,三層,14,廠辦,工業用,鋼筋混凝土造,0830115,252.04000000000002,0,0,0,無,有,無,38882,154,,0.0,0,,RPQPMLRKKHLFFDF58CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,28.35,工,,,1050205,土地1建物1車位2,四層,21,廠辦,工商用,鋼造,0830330,393.03999999999996,0,0,0,無,有,無,62423,159,坡道平面,0.0,0,,RPTOMLSKKHLFFDF88CC
汐止區,房地(土地+建物),新北市汐止區新臺五路一段61~90號,6.23,工,,,1050205,土地1建物1車位0,六層,21,廠辦,工商用,鋼造,0830330,94.22,0,0,0,無,有,無,25000,265,,0.0,0,,RPUOMLSKKHLFFDF98CC
土城區,房地(土地+建物),新北市土城區金城路三段151~180號,11.92,住,,,1050216,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850301,103.92,2,1,1,有,有,無,28380,273,,0.0,0,,RPTNMLSKKHLFFAF48CC
土城區,房地(土地+建物),新北市土城區金城路三段151~180號,11.92,住,,,1050216,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850301,107.05,1,1,1,有,有,無,28380,265,,0.0,0,,RPUNMLSKKHLFFAF58CC
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.18,住,,,1050122,土地1建物1車位0,二十二層,40,套房(1房1廳1衛),住家用,見其他登記事項,0990715,42.5,1,1,1,有,有,有,28380,668,,0.0,0,租金含租賃稅及二代健保。,RPSOMLSKKHLFFAF48CC
